-1.486203927364266719e-03,-9.370712191409681299e-03,1.051035220344762565e-02,-1.527528708432304982e-01,9.840970942092409635e-01,-7.292478344743817675e-02,-5.114288859892695410e-02,7.117281895381964360e-03,5.289934433515252818e-03,-2.483103073222333972e-03,7.477042815211609522e-04
-1.784240852630300869e-04,-1.668150430663631681e-03,1.207707288099394522e-03,1.481845631291210837e-02,-1.861184937662168715e-03,8.793272056850810758e-02,-3.237795836164915619e-01,-1.559098587256957658e-01,-9.286224683646540079e-01,2.363913459387250240e-02,9.553172700085255358e-04
-2.851161547647322516e-04,1.405534719672797868e-04,1.140243147075656110e-03,-3.009059969799877249e-03,4.117789233408330335e-02,-1.487113178333548599e-02,8.403519663892011771e-01,4.011602950253123079e-01,-3.614436018315397292e-01,1.760904226372141460e-02,4.578025202969197979e-04
-4.701715717945858380e-02,1.837948420841786779e-02,9.955466149128056053e-01,7.932232207342582164e-02,1.275414368731548004e-03,-6.314188720222374887e-03,-4.974270807262590579e-04,2.735681401976068541e-04,2.049524906849774578e-03,-5.681693304127657116e-04,3.833334868561891770e-04
-1.028615934984316508e-04,-1.432069368634955792e-04,1.041810268074062679e-04,-6.501580992399167910e-03,-1.611820479527086361e-03,1.495469243124393326e-02,1.212667998667767491e-02,-5.568502491296681636e-03,-2.741183040134190230e-02,-9.993843445239164458e-01,5.736340145017659702e-03
-2.579507629488003162e-01,9.656484849950337512e-01,-2.945892496803786953e-02,-7.056514565752791679e-03,7.935557365514911074e-03,-5.779007925440332290e-04,-1.091768782270379889e-03,-3.590954673548089632e-04,-1.467264709609288889e-03,-6.148268435448588673e-05,-8.266468025066226033e-06
-9.649316736087512059e-01,-2.589340506044762180e-01,-4.165919587222299825e-02,1.096759531291096983e-02,-1.717997047205392560e-03,7.838055011229564393e-04,1.051239393961879160e-04,2.793520858089172817e-04,7.668630950002026979e-04,5.393308659301789221e-05,3.895185271276729931e-06
-3.600226805197515289e-05,-2.010593076185127420e-05,4.502663366691660716e-04,-1.132031273232487123e-03,3.023864887957059791e-04,-3.643540508012906281e-03,-1.951113722629584107e-05,-1.053520294077681352e-04,-1.513541481899612420e-03,-5.745456427774550505e-03,-9.999749170268589227e-01
-2.250394744187209946e-05,-2.219927464467184939e-04,-7.167856681270682456e-03,1.761541217121812691e-02,-7.753912678957365634e-02,-9.168432419253522703e-01,-1.997190707926618791e-01,3.281019529924773526e-01,-7.224334872283433295e-02,-1.595996643922854147e-02,3.464403372667030495e-03
-3.440022646941071180e-04,-2.781121232913210100e-04,-2.099425595778822359e-03,1.894057163323381067e-03,-1.862571989469793358e-03,-3.818690128689711250e-01,3.825147282864080900e-01,-8.408504956333147096e-01,-2.821141214647325188e-02,4.385275066365513889e-03,1.486383571924217812e-03
1.245806736064395542e-02,6.898924326847536738e-03,-7.819459769828744633e-02,9.846920146864007739e-01,1.541680911069434057e-01,5.045124934451461311e-03,2.454990505474915607e-03,3.594937765886632849e-04,1.467053428593141813e-02,-6.970518261792405662e-03,-1.104530678688481335e-03
