-1.688315777858198120e-03,9.179142422742992899e-03,1.487082536502285293e-02,-1.324911413254170611e-01,9.873188925373211910e-01,-7.409721023376077131e-02,-4.205205650393586958e-02,7.290321752062415596e-03,4.658359958725692522e-03,2.238437469247896421e-03,7.884571342715648986e-04
-1.707046159728452240e-04,1.380906565688078949e-03,9.167153509384872757e-04,1.481279330792907405e-02,-1.218428356165204667e-03,8.725066061953157259e-02,-3.559567384371521981e-01,-1.418962334815229154e-01,-9.191575943525286396e-01,-2.175224922223462781e-02,2.409989313563121671e-04
-3.635311263197848726e-04,-1.944984902863532714e-04,9.740429709758258343e-04,-8.332423637901712615e-03,4.089665819795809676e-02,9.530779793647622955e-02,8.411824716864476637e-01,3.754024295675559841e-01,-3.742915812076416104e-01,-2.375278855531909317e-02,1.464525510584693770e-04
-4.581830757123922515e-02,-1.102265084120330682e-02,9.949543897038644058e-01,8.824213429315713730e-02,-3.577313377582410584e-03,-6.482028291350106289e-03,9.692120243022617036e-04,5.460530961928622808e-04,1.322317244420873235e-03,5.878656210078882574e-04,3.556508860788847970e-04
-8.568720119335488533e-05,4.107429889284710465e-05,7.168061997109379533e-05,-6.411589780549182237e-03,-1.579204229168178425e-03,1.252508373233332181e-02,1.212970252508693489e-02,4.961042325244586181e-03,-2.802571608843152512e-02,9.994109561900028638e-01,4.479285801864441550e-03
-2.626758517074001542e-01,-9.645632412138477330e-01,-2.198613788351802198e-02,-8.652033316975777169e-03,7.636790261594721650e-03,-2.076966470558021932e-04,-1.049499664292219935e-03,-4.331320239872902080e-04,-1.117327700815029697e-03,-3.856040980590792787e-05,-4.988867982421058281e-06
-9.637134204787966008e-01,2.632957616156510472e-01,-4.245653646741526233e-02,1.116003234743332545e-02,-1.918545899707057786e-03,6.111581385947415781e-04,3.076050048613652641e-06,3.264519306211637983e-04,7.212813071624776850e-04,-1.094594405570209621e-05,3.739684654487520806e-06
-3.533690522216136412e-05,1.970703388977041793e-05,4.387032916628988877e-04,-1.196957336734362411e-03,3.722265991564865473e-04,-3.530379196835233598e-03,2.914702622896574408e-04,1.378724531138234775e-05,-8.379262460602603969e-04,4.491861988652998648e-03,-9.999824033332067597e-01
-3.687037189592956237e-06,-2.618565889303949381e-04,-7.505004757970080813e-03,1.339015250957988068e-02,-7.355576540478138414e-02,-9.345636729485725658e-01,-8.086490722248497465e-02,3.208135760803459413e-01,-1.068075205195000293e-01,8.061370869478366036e-03,3.359279716969178209e-03
-3.832593232724468952e-04,2.269131741075877499e-04,-1.965072045497633438e-03,-4.298418985158244672e-05,-7.432428681165094203e-04,-3.227756611979811230e-01,3.964690666622239790e-01,-8.578667128065016190e-01,-5.179222454130696929e-02,2.032186176371407992e-03,1.294731677545910573e-03
1.246417316749840777e-02,-9.234352200021070378e-03,-8.658233009186694362e-02,9.868887130024579513e-01,1.343091552788001908e-01,2.861539777080197248e-03,7.897133854795540531e-03,1.863864038540501752e-03,1.238901237858769551e-02,6.762783222710572716e-03,-1.157675429913484523e-03
