-1.222788862806309298e-03,-1.044238509763881044e-02,1.346502189249842475e-02,-1.378150654030715072e-01,-9.867313517953461011e-01,6.756295338609386025e-02,-4.960488109807422580e-02,-5.731540691331105455e-03,-3.481851373108235930e-03,2.346802430228507597e-03,-7.235123143301624244e-04
-2.190782599333031993e-04,-1.583450819250845033e-03,1.012599604655961679e-03,1.628814405765387219e-02,5.201014194500818560e-03,-1.066854562412072188e-01,-2.438609536700389047e-01,1.369278362289429452e-01,-9.534231865673705730e-01,-3.300066468961809080e-02,-2.548816522674585659e-04
-3.487499585033946876e-04,2.836265700431336119e-04,1.370145772019269823e-03,-6.832618358961657645e-03,-4.314614844983748199e-02,-5.123329667595394321e-02,8.719535562495455139e-01,-3.992356494811739043e-01,-2.741022359751669746e-01,-2.530966142077427372e-02,-2.689524247909972276e-04
-4.857542038002279211e-02,1.367753547365090777e-02,9.947564583581601783e-01,8.867991591836849041e-02,1.544911208099822254e-03,6.516204042121619827e-03,5.247415103089925279e-05,-2.057034743224982491e-04,1.768017734476051359e-03,8.186096213030922891e-04,-3.548014588053432388e-04
-9.383032279602049168e-05,-7.928227591624805121e-05,-1.194467986347862748e-05,-7.028555639025302858e-03,1.324980346385627771e-03,-1.922796165197695681e-02,1.677995431414773184e-02,9.570170267945263438e-04,-3.669162202638111964e-02,9.989671867289494633e-01,-3.862130819833913074e-03
-2.522319063365526803e-01,9.672753150269002287e-01,-2.503437617595698911e-02,-6.376590845404656559e-03,-9.289453373763656777e-03,5.342054854799225920e-04,-9.596686345844433709e-04,7.590602893019091297e-04,-1.439763239880087302e-03,-6.949150463960065978e-06,6.460497256746389782e-06
-9.663645694421101329e-01,-2.530629007944624198e-01,-4.461580964432350360e-02,1.017283030163300232e-02,1.797365057197455960e-03,-7.414296968909701076e-04,-5.074928238462234992e-05,-4.297909812968787055e-04,8.136484074594567319e-04,-2.533503024593777392e-05,-4.623482680885280436e-06
-3.651945601253063397e-05,-1.871834057538590939e-05,4.363602568076742501e-04,-1.175563576716396989e-03,-3.317933147022237390e-04,3.428411617822240982e-03,3.192390571559586472e-04,4.336862137607238887e-06,-8.878935726049806340e-04,3.886247304994261409e-03,9.999852842204407510e-01
-3.968588161595952709e-05,7.909205149914835771e-06,-7.366865991556363277e-03,1.469099199426774846e-02,7.004088838678187989e-02,9.284379295986859848e-01,-1.253542630589628559e-01,-3.208781524661995510e-01,-1.178369565515758610e-01,1.595309528801899454e-02,-3.264607594464415726e-03
-3.764608486695351030e-04,-6.437329650221331086e-04,-2.331552501841038100e-03,2.862850398788940355e-03,-1.883110220614381053e-03,3.449418007469011727e-01,4.021894149115364803e-01,8.478515361333384126e-01,-1.960760198111489647e-02,-1.631323499373541278e-03,-1.322030995566073888e-03
1.253772777409542863e-02,6.205316001071657303e-03,-8.716760417422951546e-02,9.861094973991202384e-01,-1.395333282187968815e-01,-4.691537480668240417e-03,3.946515290890054498e-03,-3.475360326308664372e-03,1.473558837685807858e-02,7.516204520962086258e-03,1.150279128515564872e-03
