-1.855638480239985098e-03,-9.316936735027153346e-03,-1.069460166624511786e-02,1.386620611404584535e-01,-9.861204141709720705e-01,7.093955584373339007e-02,-2.179417726429690606e-03,-7.414009435793517209e-04,-5.558674232520868785e-02,-2.559052939520029511e-03,-7.639056854654843395e-04
-1.305199951887324494e-04,-1.373561794007694585e-03,-8.009472180761487061e-04,-1.500153365822670323e-02,5.085655785683131092e-03,-1.078064225116673464e-01,1.835521478394487246e-02,-4.626719437836706835e-04,-3.071222024466514489e-01,9.379622764416712943e-01,-1.170039011978580151e-01
-3.668592555081627831e-04,-1.022612686164765984e-04,-1.188509569043000140e-03,4.444874793654575787e-03,-4.528958888967681701e-02,3.870984256209169388e-02,1.678719445916978734e-02,-1.678018251168606346e-04,8.424647456270504264e-01,3.325894009223849257e-01,4.192668499084192257e-01
-4.483615638340234660e-02,1.474039558266823299e-02,-9.941603076178615606e-01,-9.677607294366707968e-02,-2.375874893113342438e-03,6.509460727967324341e-03,-6.371822955005186119e-04,-3.550842483726590051e-04,-5.415994463071316899e-04,-1.803044412630309002e-03,-1.415482190367437876e-04
-8.466820857365727035e-05,-1.045138794994962555e-04,-1.215238452413278656e-04,6.601876537433225972e-03,1.601495297016967750e-03,-1.108103122014243193e-02,-9.995849245620700430e-01,-4.031408666267233439e-03,1.219431737232271572e-02,2.224952655240191104e-02,-1.005907858204364022e-03
-2.714107682943576183e-01,9.620595709948915886e-01,2.588469223105627909e-02,6.565247028362283625e-03,-7.875780645029601540e-03,2.840875336439291007e-04,-3.368967420874026441e-05,5.180069791167276267e-06,-7.663766240457562957e-04,1.279627896458147059e-03,-3.498307382296385283e-04
-9.613427925241221361e-01,-2.722030685416041429e-01,4.026772181845453269e-02,-9.830520436559226846e-03,2.512891990078531482e-03,-7.078457474511764972e-04,3.551920535508375080e-05,-3.884883902938309333e-06,-7.079900869298322725e-06,-7.239541705355445221e-04,2.346864452003564886e-04
-3.445059368698917470e-05,-1.632301764304182901e-05,-4.462240350940938115e-04,1.180153681621268734e-03,-3.162125261772413863e-04,3.467546020339860174e-03,-4.045367643675763965e-03,9.999845037653761759e-01,-1.492049355618661538e-04,9.135168789348971537e-04,-2.307745431809298106e-04
-1.920185317727281639e-05,9.375284815435705617e-05,7.330852752597942848e-03,-1.563193802613540434e-02,7.588098410215385337e-02,9.217624138905512465e-01,-1.153584178082311604e-02,-3.225693888753653534e-03,-2.172057052216648798e-01,7.218089874879832224e-02,3.029292644692545555e-01
-3.227137632051220104e-04,-2.978373148751971115e-04,2.257634109283409261e-03,-8.129397438004283029e-04,4.994216218578869521e-03,3.633298184700929911e-01,2.840419494674156081e-03,-1.439148488927541152e-03,3.814393395398304465e-01,6.080560505461716364e-02,-8.477954468470639826e-01
1.192649624859200806e-02,6.385996083467002093e-03,9.580341993262114775e-02,-9.852576739550150675e-01,-1.401071017071465752e-01,-3.824939384915666037e-03,-6.970501652218635477e-03,1.160042652019116667e-03,3.914937625355541934e-03,-1.399347680223854418e-02,-5.390280881359135962e-04
