-1.133959626909971340e-03,-9.816739585434688248e-03,1.551225840197737946e-02,-1.791572088395430584e-01,9.794386670477652768e-01,-8.200032874139376315e-02,3.881497230711750818e-02,4.326479851140047593e-03,2.946233910065652536e-03,-2.378611896327328425e-03,7.714309173996662487e-04
-1.788180119362007474e-04,-1.633471613626339032e-03,1.107658629165900665e-03,1.711653394942692571e-02,-4.388397924469593370e-03,7.580681204682641894e-02,3.000194617164903543e-01,-1.796020311972555406e-01,9.331569916721427216e-01,2.975975335380230333e-02,9.926321003439382562e-04
-3.044349248138560494e-04,4.277345587979021371e-04,1.992754559654635362e-03,-7.977287659113331195e-03,4.114120921617854532e-02,1.159033107264198226e-01,-8.875732067447467122e-01,2.937407986654158587e-01,3.322008053247642034e-01,1.945454651232771809e-02,4.806976444372837378e-04
-4.774432100447381644e-02,2.289852260086902916e-02,9.951378745058635511e-01,8.282672568286425507e-02,-8.886670645120004451e-04,-5.514555167959248050e-03,-9.973118450541766926e-05,-7.191098595430743599e-05,-2.189755259615753201e-03,-5.699234876140071805e-04,3.830207528453614930e-04
-1.035103055554353679e-04,-7.719925061845650657e-05,9.599210829986411090e-05,-6.180963013537932316e-03,-1.920208090624756902e-03,1.624185130760150489e-02,-9.120911528938220256e-03,-4.657869292728029562e-03,3.268271496707485235e-02,-9.992475441380027634e-01,5.058040896249491915e-03
-2.520710391920358284e-01,9.670563073442260960e-01,-3.382577935753593168e-02,-6.175497847188594729e-03,8.691760352817804250e-03,-8.280079524894696369e-04,1.126213063186769225e-03,-6.909388852005198629e-04,1.411161605081324858e-03,-4.753653766507155163e-06,-7.504097977466650398e-06
-9.664441375336998430e-01,-2.532812632018904275e-01,-4.143249683848602288e-02,1.074659223950042743e-02,-9.726633765784173423e-04,7.153392229802653856e-04,-6.531336840249475195e-05,4.278127848922319543e-04,-7.370388475327750537e-04,3.723485238500297674e-05,3.464732677020572206e-06
-3.622105992719173306e-05,-1.605048042388356434e-05,4.581306074835017682e-04,-1.131399965763119813e-03,2.732918156883548558e-04,-3.695126588508790277e-03,-6.275582512760512471e-04,-4.241142825044797826e-04,1.666639730733696133e-03,-5.053060241145553022e-03,-9.999779472687801984e-01
-3.454360502311954687e-05,-2.283251879300701671e-04,-6.658452124193460671e-03,1.958201595660010591e-02,-7.782258443061454423e-02,-9.481510234021716110e-01,1.204245303999951569e-02,2.795864535866359746e-01,1.266457911083674892e-01,-1.263620226591805062e-02,3.605939134466455177e-03
-2.822320830167334522e-04,-4.945196040086461721e-04,-2.027008095359957626e-03,3.857191893299859262e-03,-4.328232078122290320e-03,-2.734395856993993568e-01,-3.470551272215626204e-01,-8.962319654730782625e-01,-3.884302581496817258e-02,1.622626962732149486e-03,1.528935752924302262e-03
1.284120881045235779e-02,5.180283532378137171e-03,-8.090293317788622984e-02,9.798440546915285765e-01,1.811957718338030321e-01,5.202534933452637213e-03,-4.286461770550393548e-03,4.227645402292840894e-03,-1.502562157613053159e-02,-6.811701282179591192e-03,-1.105662355961907831e-03
